"TRIP_ID","SET_NUM","year","SABLE.DEPTH.GROUP","Spatial.Stratum","SABLE.SET.TYPE","TOTAL.TRAPS","CPUE.TRAPS","TOTAL.SABLE.COUNT","CPUE.SABLE.COUNT","FE_USABILITY","CPUE.SABLE.WEIGHT","TOTAL_SABLE_WEIGHT","FE_MAJOR_LEVEL_ID","FE.MODAL.BOTTOM.DEPTH"
73190,3224327,2012,"RD1","S1","StRS",25,17,71,38,12,119.1,218.6,25,371.2
73190,3224328,2012,,,"NO SET TYPE",15,15,1,1,12,2.8,2.8,26,265.2
73190,3224329,2012,"RD1","S2","StRS",25,15,184,111,12,308.1,482.3,27,367.6
73190,3224330,2012,"RD3","S2","StRS",25,18,160,115,12,264,370.5,28,896.1
73190,3224331,2012,"RD1","S2","StRS",25,19,84,75,12,210.1,234.3,29,250.5
73190,3224332,2012,"RD1","S2","StRS",25,19,21,13,12,31,55.6,30,267
73190,3224383,2012,"RD2","S2","StRS",25,14,93,55,12,118.6,195.2,31,705.9
73190,3224410,2012,"RD2","S2","StRS",25,17,260,161,12,258.2,422.2,32,704.1
73190,3224411,2012,"RD3","S2","StRS",25,17,56,38,12,95.5,146,33,872.3
73190,3224412,2012,"RD3","S2","StRS",25,21,74,66,12,164.7,179.9,34,923.5
73190,3224413,2012,"RD2","S2","StRS",25,23,195,170,12,343.8,415.3,35,711.4
73190,3224414,2012,"RD1","S2","StRS",25,21,101,68,12,189.6,291.4,36,398.7
73190,3224440,2012,"RD3","S2","StRS",25,19,126,98,12,264.4,339,37,919.9
73190,3224441,2012,"RD2","S2","StRS",25,21,297,254,12,503.8,593,38,733.3
73190,3224442,2012,"RD3","S2","StRS",25,18,18,14,12,49.8,68.8,39,1254.6
73190,3224443,2012,"RD3","S2","StRS",24,18,149,103,12,269.1,387.2,40,1044.2
73190,3224444,2012,"RD2","S2","StRS",25,24,300,291,12,744.8,773.8,41,546.8
73190,3224445,2012,,,"NO SET TYPE",26,23,,0,12,0,,42,226.8
73190,3224446,2012,,,"NO SET TYPE",25,24,1,1,12,1.1,1.1,43,214
73190,3224497,2012,"RD3","S2","StRS",25,23,92,90,12,343.7,351,44,1210.7
73190,3224498,2012,"RD2","S2","StRS",25,23,251,238,12,620.3,657.3,45,566.9
73190,3224499,2012,"RD1","S2","StRS",25,11,107,60,12,179,324.5,46,188.4
73190,3224500,2012,"RD3","S2","StRS",25,22,87,82,12,242.6,255.6,47,919.9
73190,3224501,2012,"RD2","S2","StRS",24,23,140,133,12,337.1,355.2,48,669.3
73190,3224502,2012,"RD1","S2","StRS",25,9,103,46,12,138.8,314.8,49,226.8
73190,3224503,2012,"RD1","S2","StRS",25,15,127,90,12,310.6,453,50,334.7
73190,3224529,2012,"RD1","S3","StRS",25,2,11,1,12,2.1,28.9,51,219.5
73190,3224530,2012,"RD2","S3","StRS",25,21,207,184,12,527,592.4,52,508.4
73190,3224531,2012,"RD1","S3","StRS",25,10,29,19,12,90.4,153.4,53,237.7
73190,3224532,2012,"RD1","S3","StRS",25,15,101,75,12,246.1,335.9,54,343.8
73190,3224533,2012,"RD3","S3","StRS",25,22,297,271,12,540,591.4,55,896.1
73190,3224534,2012,"RD3","S3","StRS",25,21,54,47,12,184.5,213.1,56,1241.8
73190,3224535,2012,"RD2","S3","StRS",25,20,654,463,12,854.5,1180.9,57,587
73190,3224536,2012,"RD1","S3","StRS",25,22,222,194,12,566.6,641.2,58,347.5
73190,3224537,2012,"RD1","S3","StRS",25,14,41,36,12,114,131.4,59,256
73190,3224613,2012,"RD1","S3","StRS",25,10,54,13,12,44.2,151.2,60,254.2
73190,3224614,2012,"RD2","S3","StRS",25,22,432,389,12,599.2,668.4,61,620
73190,3224615,2012,"RD2","S3","StRS",25,23,373,344,12,644,709.6,62,727.9
73190,3224616,2012,"RD3","S3","StRS",25,22,115,103,12,273.1,305.1,63,1119.2
73190,3224617,2012,"RD3","S3","StRS",25,21,10,8,12,33.9,41.9,64,1289.3
73190,3224618,2012,"RD2","S3","StRS",25,22,482,426,12,846.1,953.1,65,559.6
73190,3224619,2012,"RD2","S3","StRS",25,13,401,208,12,474.4,924.1,66,577.9
73190,3224620,2012,"RD1","S3","StRS",25,13,155,90,12,304,531.2,67,353
73190,3224621,2012,"RD1","S3","StRS",25,11,87,44,12,176.9,360.4,68,287.1
73190,3224622,2012,"RD1","S3","StRS",24,17,4,2,12,6.7,21.8,69,208.5
73190,3224623,2012,"RD1","S3","StRS",25,18,24,20,12,80.4,90.5,70,226.8
73190,3224624,2012,"RD1","S3","StRS",25,10,86,49,12,139.8,245.5,71,270.7
73190,3224625,2012,"RD3","S3","StRS",25,22,21,20,12,96.9,101.4,72,1298.4
73190,3224626,2012,"RD3","S3","StRS",25,22,132,121,12,354.5,391.1,73,941.8
73190,3224627,2012,"RD1","S3","StRS",25,18,62,51,12,235.1,278.7,74,422.5
73190,3224628,2012,"RD1","S3","StRS",25,19,55,38,12,136.2,202.6,75,356.6
73190,3224629,2012,"RD1","S3","StRS",25,21,160,137,12,336.1,403.2,76,367.6
73190,3224829,2012,"RD1","S4","StRS",25,4,3,3,12,15.7,15.7,77,226.8
73190,3224830,2012,"RD2","S4","StRS",25,22,333,301,12,999.6,1099.9,78,541.3
73190,3224831,2012,"RD2","S4","StRS",25,21,120,105,12,340,381.6,79,620
73190,3224832,2012,"RD1","S4","StRS",25,4,4,4,12,14.3,14.3,80,224.9
73190,3224833,2012,"RD2","S4","StRS",25,18,192,146,12,478.6,628.1,81,504.7
73190,3224834,2012,"RD2","S4","StRS",25,22,100,87,12,246.8,276.8,82,594.4
73190,3224835,2012,"RD2","S4","StRS",25,23,194,189,12,661.8,678.6,83,563.3
73190,3224836,2012,"RD2","S4","StRS",25,25,219,219,1,615,615,84,581.6
73190,3224937,2012,"RD1","S4","StRS",25,4,18,12,12,50.2,71.7,85,301.8
73190,3224938,2012,"RD1","S4","StRS",25,11,25,12,12,53.5,114.8,86,353
73190,3224939,2012,"RD1","S4","StRS",25,12,122,88,12,279.2,404.1,87,426.1
73190,3224940,2012,"RD3","S4","StRS",25,23,21,15,12,69.9,100.4,88,1236.3
73190,3224991,2012,"RD3","S4","StRS",25,18,171,112,12,214.6,337.8,89,901.6
73190,3224992,2012,"RD3","S4","StRS",25,24,7,7,12,25.6,25.6,90,1287.5
73190,3224993,2012,"RD3","S4","StRS",25,24,92,89,12,185.8,194.2,91,940
73190,3224994,2012,"RD3","S4","StRS",25,21,8,7,12,23.9,29.3,92,1303.9
73190,3224995,2012,"RD1","S4","StRS",24,16,67,54,12,216.9,268.7,93,369.4
73190,3224996,2012,"RD3","S4","StRS",25,20,53,50,12,132.8,139.3,94,1082.6
73190,3224997,2012,"RD3","S5","StRS",25,23,40,39,12,111.7,116.2,95,1111.9
73190,3224998,2012,"RD3","S5","StRS",25,20,4,3,12,8.8,11.7,96,1344.2
73190,3224999,2012,"RD2","S5","StRS",25,17,122,83,12,171.2,249.4,97,769.9
73190,3225075,2012,"RD1","S5","StRS",25,18,58,43,12,99.7,138.5,98,400.5
73190,3225076,2012,"RD2","S5","StRS",25,25,72,72,1,187.5,187.5,99,585.2
73190,3225077,2012,"RD3","S5","StRS",24,17,62,50,12,182.7,230.3,100,1005.8
73190,3225752,2012,"RD1","S5","StRS",25,12,42,31,12,120.5,160.4,101,345.6
73190,3225753,2012,"RD2","S5","StRS",25,20,152,113,12,336.5,452.1,102,779.1
73190,3225754,2012,"RD2","S5","StRS",25,16,435,294,12,859.2,1305.6,103,618.1
73190,3225755,2012,"RD2","S5","StRS",25,19,533,451,12,1089.7,1315.3,104,625.4
73190,3225756,2012,"RD3","S5","StRS",25,24,112,112,12,359.4,359.4,105,1080.8
73190,3225832,2012,"RD3","S5","StRS",24,17,152,119,12,372.5,479.5,106,918.1
73190,3225833,2012,"RD3","S5","StRS",25,24,72,69,12,241,251.9,107,1148.5
73190,3225859,2012,"RD2","S5","StRS",25,20,89,71,12,230.9,280.8,108,713.2
73190,3225860,2012,"RD3","S5","StRS",25,24,211,202,12,652.5,683.5,109,1068
73190,3225861,2012,"RD2","S5","StRS",25,22,217,177,12,615,745.8,110,475.5
73190,3225862,2012,"RD1","S5","StRS",24,17,118,77,12,282.8,447,111,380.4
73190,3225863,2012,"RD1","S5","StRS",25,17,30,20,12,103.4,151.8,112,363.9
73190,3225889,2012,"RD1","S5","StRS",25,19,586,477,12,978.3,1227.9,113,338.3
73190,3225890,2012,"RD1","S5","StRS",25,20,546,470,12,704.9,813,114,380.4
73190,3225891,2012,"RD1","S5","StRS",25,21,328,251,12,469.5,606.1,115,362.1
73190,3225992,2012,,"Portland Inlet","INLET STANDARDIZED",25,23,27,26,12,44.2,47.2,116,440.7
73190,3225993,2012,,"Portland Inlet","INLET STANDARDIZED",25,21,284,246,12,431.9,496.2,117,495.6
73190,3225994,2012,,"Portland Inlet","INLET STANDARDIZED",25,23,276,261,12,573.1,602.6,118,537.7
73190,3225995,2012,,"Portland Inlet","INLET STANDARDIZED",25,19,529,476,12,1111.5,1234.2,119,594.4
73190,3225996,2012,,"Portland Inlet","INLET STANDARDIZED",25,21,580,491,12,1438.2,1690.2,120,638.3
73190,3226072,2012,,"Gil Island","INLET STANDARDIZED",25,19,398,264,12,578.3,854.2,121,535.8
73190,3226073,2012,,"Gil Island","INLET STANDARDIZED",25,21,355,332,12,660.8,712.5,122,537.7
73190,3226074,2012,,"Gil Island","INLET STANDARDIZED",25,19,436,356,12,872.8,1069,123,684
73190,3226075,2012,,"Gil Island","INLET STANDARDIZED",25,22,487,435,12,957.5,1074.9,124,548.6
73190,3226076,2012,,"Gil Island","INLET STANDARDIZED",25,21,409,377,12,784.1,852.4,125,566.9
73190,3226127,2012,,"Finlayson Channel","INLET STANDARDIZED",25,23,445,406,12,1167.4,1287.9,126,579.7
73190,3226128,2012,,"Finlayson Channel","INLET STANDARDIZED",25,17,193,135,12,387.9,554.4,127,618.1
73190,3226129,2012,,"Finlayson Channel","INLET STANDARDIZED",25,22,405,364,12,1011.2,1114.8,128,630.9
73190,3226130,2012,,"Finlayson Channel","INLET STANDARDIZED",25,22,335,290,12,813.5,928.6,129,676.7
73190,3226131,2012,,"Finlayson Channel","INLET STANDARDIZED",25,18,488,388,12,1010.9,1281.8,130,746.2
73190,3226182,2012,,"Dean/Burke Channel","INLET STANDARDIZED",25,23,78,56,12,116.9,157.2,131,515.7
73190,3226183,2012,,"Dean/Burke Channel","INLET STANDARDIZED",25,24,111,111,12,228.2,228.2,132,524.9
73190,3226184,2012,,"Dean/Burke Channel","INLET STANDARDIZED",25,24,165,160,12,401.3,417.1,133,581.6
73190,3226185,2012,,"Dean/Burke Channel","INLET STANDARDIZED",25,21,159,130,12,360,446.3,134,596.2
73190,3226186,2012,,"Dean/Burke Channel","INLET STANDARDIZED",25,23,53,53,12,125.6,125.6,135,442.6
74872,0,2013,,"Finlayson Channel","OFFSHORE STANDARDIZED",,,,,1,,,0,0
74872,0,2013,,"Finlayson Channel","TRADITIONAL TAGGING",,,,,1,,,0,0
74872,3372539,2013,,"Portland Inlet","INLET STANDARDIZED",25,25,100,100,1,180,180,92,437
74872,3372540,2013,,"Portland Inlet","INLET STANDARDIZED",25,25,379,379,1,706.9,706.9,93,492
74872,3372541,2013,,"Portland Inlet","INLET STANDARDIZED",25,25,431,431,1,860.7,860.7,94,543
74872,3372542,2013,,"Portland Inlet","INLET STANDARDIZED",26,24,291,280,12,686,709.2,95,591
74872,3372543,2013,,"Portland Inlet","INLET STANDARDIZED",26,23,176,160,12,551.2,609.1,96,639
74872,3372646,2013,,"Gil Island","INLET STANDARDIZED",25,25,143,143,1,451.3,451.3,97,538
74872,3372647,2013,,"Gil Island","INLET STANDARDIZED",25,24,311,280,12,658.7,742.1,98,543
74872,3372648,2013,,"Gil Island","INLET STANDARDIZED",25,25,296,296,1,850.1,850.1,99,663
74872,3372649,2013,,"Gil Island","INLET STANDARDIZED",26,25,211,211,12,580.2,580.2,100,567
74872,3372650,2013,,"Gil Island","INLET STANDARDIZED",26,25,188,188,12,537.4,537.4,101,570
74872,3372727,2013,,"Finlayson Channel","INLET STANDARDIZED",25,25,85,85,1,242.5,242.5,102,590
74872,3372728,2013,,"Finlayson Channel","INLET STANDARDIZED",25,24,10,10,12,35.9,35.9,103,600
74872,3372729,2013,,"Finlayson Channel","INLET STANDARDIZED",25,25,100,100,1,299.1,299.1,104,642
74872,3372730,2013,,"Finlayson Channel","INLET STANDARDIZED",26,25,109,109,12,324.8,324.8,105,657
74872,3372731,2013,,"Finlayson Channel","INLET STANDARDIZED",26,24,128,120,12,357,377.8,106,794
74872,3372962,2013,,"Dean/Burke Channel","INLET STANDARDIZED",25,25,10,10,1,19.6,19.6,107,520
74872,3372963,2013,,"Dean/Burke Channel","INLET STANDARDIZED",25,25,96,96,1,197.7,197.7,108,533
74872,3372964,2013,,"Dean/Burke Channel","INLET STANDARDIZED",25,25,94,94,1,266.1,266.1,109,581
74872,3372965,2013,,"Dean/Burke Channel","INLET STANDARDIZED",26,25,38,38,12,116.9,116.9,110,
74872,3372966,2013,,"Dean/Burke Channel","INLET STANDARDIZED",26,25,75,75,12,205,205,111,442
74872,3373814,2013,"RD3","S3","StRS",25,25,618,618,1,1788.3,1788.3,56,798
74872,3373815,2013,"RD2","S3","StRS",25,25,396,396,1,1080.1,1080.1,55,459
74872,3373816,2013,"RD1","S3","StRS",26,25,539,539,12,1452.6,1452.6,53,392
74872,3373817,2013,"RD1","S3","StRS",26,25,72,72,12,251.2,251.2,54,235
74872,3373818,2013,"RD3","S3","StRS",26,25,119,119,12,519.4,519.4,52,1295
74872,3373819,2013,"RD1","S3","StRS",25,25,401,401,1,1107.3,1107.3,47,414
74872,3373820,2013,"RD2","S3","StRS",26,25,678,678,12,1303.2,1303.2,51,779
74872,3373821,2013,"RD2","S3","StRS",25,25,403,403,1,997.8,997.8,48,673
74872,3373822,2013,"RD2","S3","StRS",26,25,371,371,12,782.2,782.2,50,512
74872,3373823,2013,"RD2","S3","StRS",26,24,323,307,12,691.3,722.8,49,484
74872,3373824,2013,"RD3","S3","StRS",25,24,129,119,12,441.8,478,39,1165
74872,3373825,2013,"RD3","S3","StRS",25,25,121,121,1,343,343,40,1143
74872,3373826,2013,"RD1","S3","StRS",26,25,155,155,12,500.8,500.8,41,359
74872,3373827,2013,"RD1","S3","StRS",26,21,92,81,12,190.7,212.5,42,292
74872,3373828,2013,"RD1","S3","StRS",26,22,57,57,12,209,209,43,286
74872,3373829,2013,"RD2","S3","StRS",26,25,415,415,12,857.6,857.6,44,484
74872,3373830,2013,"RD1","S3","StRS",26,24,202,191,12,587.5,615.3,45,292
74872,3373831,2013,"RD1","S3","StRS",26,24,5,5,12,19.1,19.1,46,228
74872,3373832,2013,"RD3","S3","StRS",26,25,65,65,12,181.1,181.1,38,871
74872,3373833,2013,"RD1","S4","StRS",25,24,285,278,12,1069.9,1091.2,72,459
74872,3373834,2013,"RD3","S4","StRS",26,25,84,84,12,196.5,196.5,69,857
74872,3373835,2013,"RD1","S4","StRS",25,21,36,36,12,117.2,117.2,71,378
74872,3373836,2013,"RD3","S4","StRS",25,24,36,36,12,119.3,119.3,73,1280
74872,3373837,2013,"RD1","S4","StRS",26,20,5,5,12,15.1,15.1,70,207
74872,3373838,2013,"RD3","S4","StRS",26,25,31,31,12,115.6,115.6,68,1321
74872,3373839,2013,"RD2","S4","StRS",26,24,339,339,12,985.1,985.1,66,555
74872,3373840,2013,"RD3","S4","StRS",26,24,89,80,12,286.3,323.4,67,1179
74872,3373841,2013,"RD2","S4","StRS",26,25,312,312,12,840.6,840.6,65,586
74872,3373842,2013,"RD2","S4","StRS",25,24,168,163,12,460.3,470.9,64,722
74872,3373843,2013,"RD2","S4","StRS",25,23,244,235,12,670.2,705.2,63,630
74872,3373844,2013,"RD3","S4","StRS",27,25,252,252,12,750.3,750.3,62,924
74872,3373845,2013,"RD1","S4","StRS",26,22,228,201,12,760.5,851.4,61,387
74872,3373846,2013,"RD2","S4","StRS",26,23,296,285,12,712.3,738.3,60,703
74872,3373847,2013,"RD2","S4","StRS",26,24,522,486,12,1246.9,1337,59,698
74872,3373848,2013,"RD1","S4","StRS",26,25,28,28,12,93.8,93.8,58,281
74872,3373849,2013,"RD1","S4","StRS",25,25,87,87,1,354.7,354.7,57,278
74872,3373850,2013,"RD2","S5","StRS",26,24,510,509,12,1301.9,1303.1,89,557
74872,3373851,2013,"RD1","S5","StRS",26,25,6,6,12,31.6,31.6,90,257
74872,3373852,2013,"RD1","S5","StRS",27,25,379,379,12,872.9,872.9,91,311
74872,3373853,2013,"RD2","S5","StRS",26,21,332,295,12,857.7,958.2,88,580
74872,3373854,2013,"RD3","S5","StRS",26,25,94,94,12,331.2,331.2,87,1044
74872,3373855,2013,"RD2","S5","StRS",25,24,243,243,12,732.8,732.8,86,633
74872,3373856,2013,"RD3","S5","StRS",25,25,122,122,1,369.3,369.3,85,992
74872,3373857,2013,"RD2","S5","StRS",27,25,366,366,12,974,974,84,589
74872,3373858,2013,"RD1","S5","StRS",27,25,10,10,12,38.7,38.7,83,223
74872,3373859,2013,"RD2","S5","StRS",26,25,310,310,12,624.9,624.9,82,649
74872,3373860,2013,"RD1","S5","StRS",26,25,44,44,12,175.9,175.9,81,288
74872,3373861,2013,"RD1","S5","StRS",25,24,155,143,12,526.6,574.8,80,385
74872,3373862,2013,"RD1","S5","StRS",25,23,22,18,12,71.6,93.9,79,244
74872,3373863,2013,"RD2","S5","StRS",27,24,252,252,12,818.5,818.5,78,508
74872,3373864,2013,"RD3","S5","StRS",25,22,94,78,12,188.6,227.9,77,880
74872,3373865,2013,"RD2","S5","StRS",26,24,410,390,12,1127.2,1182.3,76,598
74872,3373866,2013,"RD3","S5","StRS",26,24,138,136,12,347.3,351.6,75,928
74872,3373867,2013,"RD3","S5","StRS",26,25,91,91,12,279.8,279.8,74,1170
74872,3373868,2013,"RD2","S1","StRS",26,24,345,344,12,803.7,805.4,19,488
74872,3373869,2013,"RD3","S1","StRS",26,24,185,184,12,414.1,415.9,18,851
74872,3373870,2013,"RD1","S1","StRS",26,25,401,401,12,959.3,959.3,17,361
74872,3373871,2013,"RD1","S1","StRS",26,25,126,126,12,265.3,265.3,14,312
74872,3373872,2013,"RD2","S1","StRS",26,25,327,327,12,574.3,574.3,13,674
74872,3373873,2013,"RD2","S1","StRS",25,25,556,556,1,1099.6,1099.6,15,527
74872,3373874,2013,"RD2","S1","StRS",26,25,316,316,12,597.4,597.4,12,708
74872,3373875,2013,"RD2","S1","StRS",25,25,85,85,1,187.3,187.3,16,798
74872,3373876,2013,"RD2","S1","StRS",26,25,157,157,12,291.3,291.3,11,689
74872,3373877,2013,"RD1","S1","StRS",26,24,184,184,12,443.6,443.6,10,201
74872,3373878,2013,"RD1","S1","StRS",26,25,71,71,12,247.8,247.8,9,278
74872,3373879,2013,"RD3","S1","StRS",25,25,132,132,1,416,416,8,1108
74872,3373880,2013,"RD1","S1","StRS",26,24,81,79,12,185.6,190.4,6,412
74872,3373881,2013,"RD2","S1","StRS",26,25,174,174,12,427.1,427.1,5,528
74872,3373882,2013,"RD1","S1","StRS",26,25,5,5,12,15.6,15.6,4,207
74872,3373883,2013,"RD3","S1","StRS",25,25,250,250,1,579.9,579.9,7,956
74872,3373884,2013,"RD2","S1","StRS",25,25,317,317,1,598.6,598.6,3,537
74872,3373885,2013,"RD3","S1","StRS",25,25,86,86,1,234.4,234.4,1,1059
74872,3373886,2013,"RD3","S1","StRS",24,20,80,74,12,246.1,267,2,1111
74872,3373887,2013,"RD3","S2","StRS",26,18,105,91,12,356.7,401.3,37,1015
74872,3373888,2013,"RD2","S2","StRS",26,25,168,168,12,465.8,465.8,36,656
74872,3373889,2013,"RD3","S2","StRS",26,25,93,93,12,356.1,356.1,35,1086
74872,3373890,2013,"RD1","S2","StRS",26,24,272,272,12,717.9,717.9,33,204
74872,3373891,2013,"RD2","S2","StRS",26,25,201,201,12,486.1,486.1,34,615
74872,3373892,2013,"RD1","S2","StRS",25,24,14,14,12,34.7,34.7,32,188
74872,3373893,2013,"RD1","S2","StRS",26,25,357,357,12,893.4,893.4,30,434
74872,3373894,2013,"RD3","S2","StRS",25,25,57,57,1,123.9,123.9,31,885
74872,3373895,2013,"RD3","S2","StRS",27,25,67,67,12,218.3,218.3,29,1236
74872,3373896,2013,"RD2","S2","StRS",25,25,228,228,1,679.6,679.6,28,558
74872,3373897,2013,"RD3","S2","StRS",26,25,335,335,12,811.1,811.1,27,843
74872,3373898,2013,"RD2","S2","StRS",26,23,19,19,12,87.6,87.6,26,253
74872,3373899,2013,"RD2","S2","StRS",25,22,253,208,12,412.9,508.4,25,684
74872,3373900,2013,"RD1","S2","StRS",25,25,244,244,1,733.8,733.8,24,413
74872,3373901,2013,"RD1","S2","StRS",25,24,88,86,12,195.9,196.9,23,381
74872,3373902,2013,"RD2","S2","StRS",26,25,179,179,12,365.8,365.8,21,574
74872,3373903,2013,"RD2","S2","StRS",26,25,453,453,12,836.2,836.2,22,595
74872,3373904,2013,"RD2","S2","StRS",26,24,178,170,12,384.7,404.8,20,501
76150,0,2014,,"Finlayson Channel","OFFSHORE STANDARDIZED",,,,,1,,,0,0
76150,0,2014,,"Finlayson Channel","TRADITIONAL TAGGING",,,,,1,,,0,0
76150,3703136,2014,"RD1","S3","StRS",26,19,86,63,12,255.4,346.9,56,364
76150,3703137,2014,"RD2","S3","StRS",26,16,568,347,12,779,1263.2,49,638
76150,3703138,2014,"RD3","S3","StRS",25,20,61,55,12,274.6,296.2,51,1221
76150,3703139,2014,"RD3","S3","StRS",26,25,27,27,12,158.1,158.1,50,1338
76150,3703140,2014,"RD3","S3","StRS",26,24,325,313,12,659.6,684.1,48,884
76150,3703141,2014,"RD1","S3","StRS",25,23,18,18,12,73.9,73.9,44,242
76150,3703142,2014,"RD2","S3","StRS",25,21,409,343,12,657.2,783.6,45,520
76150,3703143,2014,"RD3","S3","StRS",26,19,589,457,12,885.4,1143.1,47,835
76150,3703144,2014,"RD2","S3","StRS",26,16,162,104,12,249.2,384.1,43,543
76150,3703145,2014,"RD2","S3","StRS",26,25,541,541,12,1006.2,1006.2,46,733
76150,3703146,2014,"RD3","S3","StRS",26,25,41,41,12,184.5,184.5,42,1210
76150,3703147,2014,"RD2","S3","StRS",27,25,213,212,12,534.1,536.8,39,546
76150,3703148,2014,"RD2","S3","StRS",26,24,227,226,12,424.8,426.7,40,751
76150,3703149,2014,"RD1","S3","StRS",25,20,10,9,12,17.2,19.4,38,205
76150,3703150,2014,"RD1","S3","StRS",25,19,65,54,12,192.1,227.5,41,396
76150,3703151,2014,"RD1","S4","StRS",26,13,15,14,12,64.8,69.2,71,216
76150,3703152,2014,"RD3","S4","StRS",25,17,48,39,12,116.2,140.8,73,1071
76150,3703153,2014,"RD3","S4","StRS",26,20,23,20,12,56.5,63.6,72,1301
76150,3703154,2014,"RD3","S4","StRS",26,25,27,27,12,111,111,69,1069
76150,3703155,2014,"RD3","S4","StRS",26,25,22,22,12,77.1,77.1,70,1261
76150,3703156,2014,"RD1","S4","StRS",25,20,149,117,12,477.6,589.8,68,429
76150,3703157,2014,"RD2","S4","StRS",25,23,262,246,12,812.3,867.8,67,588
76150,3703158,2014,"RD2","S4","StRS",26,23,209,202,12,740.4,765.6,66,563
76150,3703159,2014,"RD2","S4","StRS",25,22,88,74,12,205.9,244.9,65,781
76150,3703160,2014,"RD1","S4","StRS",26,24,183,183,12,666.8,666.8,64,417
76150,3703161,2014,"RD2","S4","StRS",25,19,229,168,12,506.7,693.8,63,702
76150,3703162,2014,"RD2","S4","StRS",26,25,115,115,12,337.5,337.5,62,600
76150,3703163,2014,"RD2","S4","StRS",26,24,282,268,12,814.2,845,61,725
76150,3703164,2014,"RD1","S4","StRS",25,20,19,12,12,57.7,87.8,59,218
76150,3703165,2014,"RD3","S4","StRS",25,24,93,75,12,280.2,357,60,930
76150,3703166,2014,"RD1","S4","StRS",27,23,124,110,12,412.5,458.3,58,378
76150,3703167,2014,"RD1","S4","StRS",26,25,95,95,12,329.8,329.8,57,241
76150,3703168,2014,"RD1","S5","StRS",25,23,74,72,12,182.2,193,91,289
76150,3703169,2014,"RD1","S5","StRS",26,16,293,161,12,368.3,672.6,90,348
76150,3703170,2014,"RD1","S5","StRS",26,24,33,33,12,137.7,137.7,89,366
76150,3703171,2014,"RD3","S5","StRS",25,14,44,28,12,63.3,112.8,88,834
76150,3703172,2014,"RD1","S5","StRS",26,24,130,130,12,422.2,422.2,87,371
76150,3703173,2014,"RD2","S5","StRS",26,22,320,300,12,824.5,878.1,86,580
76150,3703174,2014,"RD2","S5","StRS",25,22,105,99,12,271.2,286.2,85,733.6
76150,3703175,2014,"RD2","S5","StRS",25,25,276,276,1,749.9,749.9,84,591
76150,3703176,2014,"RD2","S5","StRS",26,25,188,188,12,514.8,514.8,82,722
76150,3703177,2014,"RD2","S5","StRS",26,20,77,54,12,222.5,297.5,81,505
76150,3703178,2014,"RD1","S5","StRS",25,23,9,9,12,39.7,39.7,83,210
76150,3703179,2014,"RD2","S5","StRS",26,15,131,72,12,163.9,301.2,79,661
76150,3703180,2014,"RD3","S5","StRS",26,25,17,17,12,49.2,49.2,80,1227.9
76150,3703181,2014,"RD2","S5","StRS",25,24,110,110,12,306.2,306.2,78,567
76150,3703182,2014,"RD1","S5","StRS",25,16,17,14,12,51.2,61.4,75,270
76150,3703183,2014,"RD3","S5","StRS",26,21,192,152,12,387.5,485.7,77,964
76150,3703184,2014,"RD3","S5","StRS",26,24,167,160,12,400.6,411.6,74,880
76150,3703185,2014,"RD3","S5","StRS",25,23,68,67,12,191.2,192.8,76,1109
76150,3703186,2014,"RD1","S1","StRS",26,21,1,1,12,2.4,2.4,19,196
76150,3703187,2014,"RD1","S1","StRS",26,19,313,226,12,575.4,796.4,18,297
76150,3703188,2014,"RD2","S1","StRS",26,24,52,52,12,94.2,94.2,17,765
76150,3703189,2014,"RD2","S1","StRS",26,22,533,468,12,850.9,958.9,16,555
76150,3703190,2014,"RD1","S1","StRS",26,25,36,36,12,111.6,111.6,11,199
76150,3703191,2014,"RD2","S1","StRS",26,23,831,772,12,1442.7,1569.3,12,515
76150,3703192,2014,"RD2","S1","StRS",25,21,100,89,12,151.7,169.3,15,766
76150,3703193,2014,"RD2","S1","StRS",26,15,369,245,12,380.8,567.4,13,611
76150,3703194,2014,"RD1","S1","StRS",25,25,87,87,1,190.3,190.3,10,388
76150,3703195,2014,"RD2","S1","StRS",26,18,326,226,12,461.9,677,14,810
76150,3703196,2014,"RD3","S1","StRS",26,19,161,126,12,332.8,422.4,9,1048
76150,3703197,2014,"RD3","S1","StRS",26,22,39,37,12,119,125.4,8,1196
76150,3703198,2014,"RD3","S1","StRS",25,17,28,15,12,41.6,80.1,7,1163
76150,3703199,2014,"RD2","S1","StRS",25,25,266,266,1,525.6,525.6,5,545
76150,3703200,2014,"RD2","S1","StRS",25,24,104,97,12,242.7,260.4,4,510
76150,3703201,2014,"RD1","S1","StRS",25,12,983,416,12,1186.5,2789.9,3,227
76150,3703202,2014,"RD3","S1","StRS",25,24,17,16,12,40.4,44,6,1143
76150,3703203,2014,"RD1","S1","StRS",25,18,55,45,12,149.6,194.9,2,384
76150,3703204,2014,"RD3","S1","StRS",25,17,52,26,12,72.9,149.3,1,1030
76150,3703205,2014,"RD1","S2","StRS",25,21,88,69,12,253.7,319.3,37,407
76150,3703206,2014,"RD1","S2","StRS",26,24,17,16,12,30.9,33.9,35,199
76150,3703207,2014,"RD1","S2","StRS",26,25,98,98,12,314.6,314.6,36,375
76150,3703208,2014,"RD1","S2","StRS",26,21,181,154,12,547.5,640.2,34,313
