"TRIP_ID","VESSEL_ID","SUFFIX","CAPTAIN_ID","FISHING_EVENT_ID","FE_MAJOR_LEVEL_ID","SET_YEAR","SET_MONTH","SET_DAY","SET_TIME","DURATION_MINUTES","SABLE_DEPTH_GROUP","SABLE_AREA_GROUP","SABLE_SET_TYPE","GROUPING_CODE","REASON_CODE","FE_REASON_COMMENT","GEAR_CODE","NS_AREA","INSHORE_IND","SEAMOUNT_IND","MAJOR_STAT_AREA_CODE","MINOR_STAT_AREA_CODE","LOCALITY_CODE","FE_FISHING_Ground_COMMENT","START_LATITUDE","START_LONGITUDE","END_LATITUDE","END_LONGITUDE","FE_BEGINNING_BOTTOM_DEPTH","FE_END_BOTTOM_DEPTH","FE_MODAL_BOTTOM_DEPTH","TRAP_MODIFICATIONS_CODE","FE_USABILITY","CPUE_SABLE_WEIGHT","CPUE_SABLE_COUNT","CPUE_TRAPS","TOTAL_TRAPS","TOTAL_SABLE_COUNT","TOTAL_SABLE_WEIGHT","VERIFICATION_METHOD","FE_START_LATTITUDE_DEGREE","FE_START_LATTITUDE_MINUTE","FE_START_LONGITUDE_DEGREE","fe_start_longitude_minute","FE_END_LATTITUDE_DEGREE","fe_end_lattitude_minute","fe_end_longitude_degree","fe_end_longitude_minute","START_FATHOMS","END_FATHOMS","MODAL_DEPTH_FM","DepthStrataID","Nh","Wh","cpue","Proportion Males","Male Mean Fork Len(mm)","Female Mean Fork Len(mm)","Tagged Mean Fork Len(mm)"
82790,499,1,335,4360255,18,2017,10,12,1111,1399,"RD1","S1","StRS",50,32,,2,"SOUTH",0,0,4,25,1,"North Estevan",49.048516,-126.90365,49.02995,-126.903633,443,520,480,1,1,2088.8,976,25,25,976,2088.8,1,49,2.911,126,54.219,49,1.797,126,54.218,242,284,262,"RD2",309,0.0572540300166759,83.552,0.68,550,575,560
82790,499,1,335,4360254,19,2017,10,12,1321,1426,"RD3","S1","StRS",52,32,,2,,,,4,25,,,49.090266,-127.0866,49.0895,-127.10835,1119,1214,1176,1,12,476.5,141,25,26,141,476.5,1,49,5.416,127,5.196,49,5.37,127,6.501,612,664,643,"RD3",506,0.0937557902538447,19.06,0.1,590,673,641
82790,499,1,335,4360309,20,2017,10,12,1627,1438,"RD3","S2","StRS",55,32,,2,,,,4,25,,,49.273816,-127.308733,49.274066,-127.324116,1302,1353,1328,1,12,9.6,2,25,26,2,9.6,1,49,16.429,127,18.524,49,16.444,127,19.447,712,740,726,"RD3",559,0.103576060774504,0.384,0,0,713,
82790,499,1,335,4360308,21,2017,10,12,1750,1458,"RD2","S2","StRS",54,32,,2,"SOUTH",0,0,4,25,2,"Nootka",49.307983,-127.19915,49.29525,-127.19925,502,642,575,1,12,2428,1076,25,26,1076,2428,1,49,18.479,127,11.949,49,17.715,127,11.955,274,351,314,"RD2",313,0.0579951825088012,97.12,0.46,563,611,568
82790,499,1,335,4360307,22,2017,10,12,1926,1494,"RD1","S2","StRS",53,32,,2,"SOUTH",0,0,4,25,2,"Nootka",49.39145,-127.221533,49.377633,-127.223066,205,216,210,1,12,162.2,70,25,26,70,162.2,1,49,23.487,127,13.292,49,22.658,127,13.384,112,118,115,"RD1",244,0.0452103020196405,6.488,0.67,455,685,561
82790,499,1,335,4360306,23,2017,10,12,2039,1504,"RD1","S2","StRS",53,32,,2,"SOUTH",0,0,4,25,4,"S. Esperanza Canyon",49.3977,-127.276383,49.38275,-127.27695,430,515,473,1,12,2378.2,1175,25,26,1175,2378.2,1,49,23.862,127,16.583,49,22.965,127,16.617,235,282,259,"RD2",313,0.0579951825088012,95.128,0.51,547,586,549
82790,499,1,335,4360305,24,2017,10,14,827,1317,"RD3","S2","StRS",55,32,,2,"SOUTH",0,0,4,26,8,"N. Esperanza Canyon",49.532233,-127.6534,49.5226,-127.658183,916,921,927,1,12,30.1,11,24,25,11,30.1,1,49,31.934,127,39.204,49,31.356,127,39.491,501,504,507,"RD3",559,0.103576060774504,1.2541666,0.1,595,624,585
82790,499,1,335,4360304,25,2017,10,14,1016,1316,"RD2","S2","StRS",54,32,,2,"SOUTH",0,0,4,26,8,"N. Esperanza Canyon",49.642483,-127.651433,49.6419,-127.634916,536,564,544,1,1,2031.4,1029,25,25,1029,2031.4,1,49,38.549,127,39.086,49,38.514,127,38.095,293,308,297,"RD2",313,0.0579951825088012,81.256,0.57,568,564,543
82790,499,1,335,4360303,26,2017,10,14,1146,1362,"RD1","S2","StRS",53,32,,2,"SOUTH",0,0,4,26,7,"Esperanza West",49.734316,-127.522366,49.726516,-127.543533,379,396,392,1,1,1283.4,701,25,25,701,1283.4,1,49,44.059,127,31.342,49,43.591,127,32.612,207,217,214,"RD1",244,0.0452103020196405,51.336,0.32,541,560,556
82790,499,1,335,4360302,27,2017,10,14,143,1405,"RD1","S2","StRS",53,32,,2,"SOUTH",0,0,4,26,6,"Crowther Canyon",49.91315,-127.8009,49.913283,-127.821583,270,565,392,1,12,1090.5,513,25,26,513,1090.5,1,49,54.789,127,48.054,49,54.797,127,49.295,148,309,214,"RD1",244,0.0452103020196405,43.62,0.55,525,553,568
82790,499,1,335,4360301,28,2017,10,14,1522,1445,"RD2","S2","StRS",54,32,,2,"SOUTH",0,0,4,26,5,"Ououkinsh Cany East",49.964433,-127.912766,49.974116,-127.921483,521,632,639,1,12,1003.6,370,25,26,370,1003.6,1,49,57.866,127,54.766,49,58.447,127,55.289,285,346,349,"RD2",313,0.0579951825088012,40.144,0.3,593,633,627
82790,499,1,335,4360300,29,2017,10,14,1748,1489,"RD2","S2","StRS",54,32,,2,"SOUTH",0,0,4,27,6,"Quatsino Canyon",50.175216,-128.149266,50.177083,-128.169916,559,673,582,1,12,841.6,309,25,26,309,841.6,1,50,10.513,128,8.956,50,10.625,128,10.195,306,368,318,"RD2",313,0.0579951825088012,33.664,0.51,577,629,580
82790,499,1,335,4360277,30,2017,10,16,833,1303,"RD1","S2","StRS",53,32,,2,"SOUTH",0,0,4,27,3,"Quatsino Sound",50.306133,-128.252166,50.29365,-128.256583,390,398,399,1,1,1725.9,751,25,25,751,1725.9,1,50,18.368,128,15.13,50,17.619,128,15.395,213,218,218,"RD1",244,0.0452103020196405,69.036,0.31,546,587,576
82790,499,1,335,4360278,31,2017,10,16,950,1387,"RD3","S2","StRS",55,32,,2,"SOUTH",0,0,4,27,6,"Quatsino Canyon",50.266566,-128.30645,50.260416,-128.325016,811,921,876,1,1,858.7,375,25,25,375,858.7,1,50,15.994,128,18.387,50,15.625,128,19.501,443,504,479,"RD3",559,0.103576060774504,34.348,0.62,560,630,571
82790,499,1,335,4360279,32,2017,10,16,1110,1407,"RD2","S2","StRS",54,32,,2,"SOUTH",0,0,4,27,6,"Quatsino Canyon",50.26955,-128.227933,50.261416,-128.235983,488,578,557,1,1,816.7,342,25,25,342,816.7,1,50,16.173,128,13.676,50,15.685,128,14.159,267,316,305,"RD2",313,0.0579951825088012,32.668,0.51,577,589,595
82790,499,1,335,4360276,33,2017,10,16,1252,1423,"RD1","S2","StRS",53,32,,2,"SOUTH",0,0,4,27,3,"Quatsino Sound",50.33535,-128.4074,50.336783,-128.424933,462,457,448,1,12,1908.2,911,25,26,911,1908.2,1,50,20.121,128,24.444,50,20.207,128,25.496,253,250,245,"RD1",244,0.0452103020196405,76.328,0.49,564,574,555
82790,499,1,335,4360275,34,2017,10,16,1410,1513,"RD3","S2","StRS",55,32,,2,"SOUTH",0,0,4,27,6,"Quatsino Canyon",50.346083,-128.4785,50.34215,-128.496266,907,899,839,1,12,348.8,167,25,26,167,348.8,1,50,20.765,128,28.71,50,20.529,128,29.776,496,492,459,"RD3",559,0.103576060774504,13.952,0.56,556,584,556
82790,499,1,335,4360274,35,2017,10,16,1727,1532,"RD3","S2","StRS",55,32,,2,"SOUTH",0,0,5,11,11,"Pisces Canyon",50.577783,-128.788733,50.566883,-128.78905,1035,1031,1022,1,1,444,174,25,25,174,444,1,50,34.667,128,47.324,50,34.013,128,47.343,566,564,559,"RD3",559,0.103576060774504,17.76,0.47,593,639,578
82790,499,1,335,4360273,36,2017,10,20,1453,2791,"RD2","S2","StRS",54,32,,2,"SOUTH",0,0,5,11,10,"South Triangle",50.7244,-129.296066,50.718266,-129.309133,511,577,561,1,1,792.9,303,25,25,303,792.9,1,50,43.464,129,17.764,50,43.096,129,18.548,279,316,307,"RD2",313,0.0579951825088012,31.716,0.55,588,657,617
82790,499,1,335,4360272,37,2017,10,20,162,2827,"RD2","S2","StRS",54,32,"Only one trap was retrieved",2,"SOUTH",0,0,5,11,10,"South Triangle",50.744166,-129.329583,50.744316,-129.347633,466,531,585,1,5,9.8,4,1,1,4,9.8,1,50,44.65,129,19.775,50,44.659,129,20.858,255,290,320,"RD2",313,0.0579951825088012,9.8,0,0,0,623
82790,499,1,335,4360219,38,2017,10,20,1852,2893,"RD1","S3","StRS",56,32,,2,"SOUTH",0,0,5,11,7,"W. Triangle (25 Mi.)",51.016933,-129.504783,51.019416,-129.523816,243,255,255,1,1,127.5,35,25,25,35,127.5,1,51,1.016,129,30.287,51,1.165,129,31.429,133,139,139,"RD1",907,0.168056327589402,5.1,0.11,673,706,686
82790,499,1,335,4360218,39,2017,10,20,1953,2922,"RD2","S3","StRS",57,32,,2,"SOUTH",0,0,5,11,7,"W. Triangle (25 Mi.)",51.064333,-129.52845,51.059283,-129.541366,482,496,493,1,12,701,286,22,25,313,769.1,1,51,3.86,129,31.707,51,3.557,129,32.482,264,271,270,"RD2",310,0.0574393181397072,31.8636363,0.59,581,629,601
82790,499,1,335,4360217,40,2017,10,25,817,1317,"RD1","S3","StRS",56,32,,2,,,,5,11,,,51.120083,-129.342716,51.119883,-129.361916,228,240,234,1,1,291.4,94,24,24,94,291.4,1,51,7.205,129,20.563,51,7.193,129,21.715,125,131,128,"RD1",907,0.168056327589402,12.1416666,0.16,586,624,657
82790,499,1,335,4360214,41,2017,10,25,107,1328,"RD1","S3","StRS",56,32,,2,,,,5,11,,,51.2313,-129.482533,51.23035,-129.49955,289,288,290,1,1,143.2,87,25,25,87,143.2,1,51,13.878,129,28.952,51,13.821,129,29.973,158,157,159,"RD1",907,0.168056327589402,5.728,0.75,477,572,501
82790,499,1,335,4360211,42,2017,10,25,1128,1354,"RD1","S3","StRS",56,32,,2,"NORTH",0,0,6,8,2,"Se Goose",51.319283,-129.512433,51.318516,-129.53175,217,216,215,1,1,50,36,25,25,36,50,1,51,19.157,129,30.746,51,19.111,129,31.905,119,118,118,"RD1",907,0.168056327589402,2,0.29,455,512,475
82790,499,1,335,4360213,43,2017,10,25,1239,1378,"RD1","S3","StRS",56,32,,2,"NORTH",0,0,6,8,10,"Outside Goose & Mitchell's",51.282566,-129.654983,51.282083,-129.672566,236,238,237,1,12,506.2,256,25,26,256,506.2,1,51,16.954,129,39.299,51,16.925,129,40.354,129,130,130,"RD1",907,0.168056327589402,20.248,0.16,473,608,538
82790,499,1,335,4360215,44,2017,10,25,1447,1380,"RD2","S3","StRS",57,32,,2,"SOUTH",0,0,5,11,12,"South Tide Marks",51.207316,-129.906233,51.198616,-129.91785,493,526,497,1,12,1048.6,443,25,26,443,1048.6,1,51,12.439,129,54.374,51,11.917,129,55.071,270,288,272,"RD2",310,0.0574393181397072,41.944,0.79,583,584,587
82790,499,1,335,4360216,45,2017,10,25,1631,1391,"RD2","S3","StRS",57,32,,2,"SOUTH",0,0,5,11,12,"South Tide Marks",51.169883,-130.102933,51.159233,-130.102733,736,760,742,1,12,1047.3,617,25,26,617,1047.3,1,51,10.193,130,6.176,51,9.554,130,6.164,402,416,406,"RD2",310,0.0574393181397072,41.892,0.67,534,553,532
82790,499,1,335,4360212,46,2017,10,25,1910,1393,"RD3","S3","StRS",58,32,,2,"NORTH",0,0,6,8,10,"Outside Goose & Mitchell's",51.31415,-130.22325,51.31175,-130.2418,1129,1102,1114,1,1,345.2,97,25,25,97,345.2,1,51,18.849,130,13.395,51,18.705,130,14.508,617,603,609,"RD3",343,0.0635538261997406,13.808,0.23,644,691,661
82790,499,1,335,4360210,47,2017,10,27,810,1318,"RD1","S3","StRS",56,32,,2,"NORTH",0,0,6,8,10,"Outside Goose & Mitchell's",51.367466,-129.996983,51.368166,-130.013383,262,281,265,1,1,910.5,216,25,25,216,910.5,1,51,22.048,129,59.819,51,22.09,130,0.803,143,154,145,"RD1",907,0.168056327589402,36.42,0.1,673,684,717
82790,499,1,335,4360206,48,2017,10,27,1044,1330,"RD2","S3","StRS",57,32,,2,"NORTH",0,0,6,8,14,"Below Middle Bank",51.61045,-130.086283,51.6018,-130.09725,460,537,504,1,1,1673.6,631,25,25,631,1673.6,1,51,36.627,130,5.177,51,36.108,130,5.835,252,294,276,"RD2",310,0.0574393181397072,66.944,0.54,596,621,606
82790,499,1,335,4360208,49,2017,10,27,1251,1368,"RD3","S3","StRS",58,32,,2,"NORTH",0,0,6,8,15,"Outside Middle Bank",51.457316,-130.3096,51.457166,-130.328516,928,1047,971,1,12,410.3,163,25,26,163,410.3,1,51,27.439,130,18.576,51,27.43,130,19.711,507,573,531,"RD3",343,0.0635538261997406,16.412,0.41,580,642,604
82790,499,1,335,4360209,50,2017,10,27,143,1405,"RD3","S3","StRS",58,32,,2,"NORTH",0,0,6,8,15,"Outside Middle Bank",51.42715,-130.337733,51.4275,-130.3562,1004,1096,1045,1,12,610.9,222,25,26,222,610.9,1,51,25.629,130,20.264,51,25.65,130,21.372,549,599,571,"RD3",343,0.0635538261997406,24.436,0.41,595,633,615
82790,499,1,335,4360207,51,2017,10,27,1555,1439,"RD3","S3","StRS",58,32,,2,"NORTH",0,0,6,8,15,"Outside Middle Bank",51.52605,-130.477883,51.5249,-130.49555,986,1083,1055,1,12,510.7,177,25,26,177,510.7,1,51,31.563,130,28.673,51,31.494,130,29.733,539,592,577,"RD3",343,0.0635538261997406,20.428,0.33,615,681,637
82790,499,1,335,4360205,52,2017,10,27,180,1469,"RD2","S3","StRS",57,32,,2,"NORTH",0,0,6,8,12,"Outside Cape St. James",51.665,-130.699616,51.654233,-130.703716,486,482,479,1,12,877.5,284,25,26,284,877.5,1,51,39.9,130,41.977,51,39.254,130,42.223,266,264,262,"RD2",310,0.0574393181397072,35.1,0.64,612,665,632
82790,499,1,335,4360204,53,2017,10,27,1923,1505,"RD3","S3","StRS",58,32,,2,"NORTH",0,0,6,8,6,"Se Cape St. James",51.731133,-130.641233,51.732816,-130.657983,825,819,827,1,12,1717,809,25,26,809,1717,1,51,43.868,130,38.474,51,43.969,130,39.479,451,448,452,"RD3",343,0.0635538261997406,68.68,0.74,559,619,584
82790,499,1,335,4360310,54,2017,10,29,826,1314,"RD1","S3","StRS",56,32,,2,"NORTH",0,0,6,8,6,"Se Cape St. James",51.891983,-130.751533,51.880516,-130.746583,301,284,296,1,12,333.8,132,24,25,135,337.8,1,51,53.519,130,45.092,51,52.831,130,44.795,165,155,162,"RD1",907,0.168056327589402,13.9083333,0.29,521,617,594
82790,499,1,335,4360311,55,2017,10,29,959,1322,"RD1","S3","StRS",56,32,,2,"NORTH",0,0,6,8,6,"Se Cape St. James",51.7907,-130.709766,51.781916,-130.7205,425,424,437,1,12,1720.5,574,24,25,574,1720.5,1,51,47.442,130,42.586,51,46.915,130,43.23,232,232,239,"RD1",907,0.168056327589402,71.6875,0.27,605,666,632
82790,499,1,335,4360312,56,2017,10,29,1219,1301,"RD2","S3","StRS",57,32,,2,"NORTH",0,0,6,8,12,"Outside Cape St. James",51.7399,-130.8567,51.7374,-130.874666,549,608,563,1,12,1426.3,563,24,26,590,1519,1,51,44.394,130,51.402,51,44.244,130,52.48,300,332,308,"RD2",310,0.0574393181397072,59.4291666,0.61,596,592,607
82790,499,1,335,4360234,57,2017,10,29,1433,1308,"RD2","S4","StRS",60,32,,2,"NORTH",0,0,6,8,12,"Outside Cape St. James",51.843716,-131.013,51.850783,-131.02805,548,792,676,1,1,856.7,243,25,25,243,856.7,1,51,50.623,131,0.78,51,51.047,131,1.683,300,433,370,"RD2",124,0.0229757272558829,34.268,0.3,649,715,665
82790,499,1,335,4360233,58,2017,10,29,1547,1347,"RD1","S4","StRS",59,32,,2,"NORTH",0,0,6,8,12,"Outside Cape St. James",51.893733,-131.063966,51.88475,-131.06125,266,423,305,1,12,458,103,24,25,105,467.2,1,51,53.624,131,3.838,51,53.085,131,3.675,145,231,167,"RD1",114,0.0211228460255698,19.0833333,0.18,646,708,701
82790,499,1,335,4360232,59,2017,10,29,1652,1374,"RD1","S4","StRS",59,32,,2,"NORTH",0,0,6,8,12,"Outside Cape St. James",51.930133,-131.09515,51.934483,-131.111416,217,242,221,1,12,49.1,10,24,25,10,49.1,1,51,55.808,131,5.709,51,56.069,131,6.685,119,132,121,"RD1",114,0.0211228460255698,2.0458333,0.25,640,728,732
82790,499,1,335,4360231,60,2017,10,29,1814,1408,"RD2","S4","StRS",60,32,,2,"NORTH",0,0,6,8,12,"Outside Cape St. James",51.998183,-131.297833,52.00375,-131.314383,627,728,620,1,12,1310.8,593,23,25,628,1383.7,1,51,59.891,131,17.87,52,0.225,131,18.863,343,398,339,"RD2",124,0.0229757272558829,56.9913043,0.47,572,627,585
82790,499,1,335,4360230,61,2017,10,31,756,1293,"RD1","S4","StRS",59,32,,2,"NORTH",0,0,9,34,1,"Anthony Island",52.024683,-131.246333,52.018033,-131.256616,241,347,267,1,1,47.6,17,25,25,17,47.6,1,52,1.481,131,14.78,52,1.082,131,15.397,132,190,146,"RD1",114,0.0211228460255698,1.904,0.27,523,614,689
82790,499,1,335,4360229,62,2017,10,31,952,1279,"RD1","S4","StRS",59,32,,2,"NORTH",0,0,9,34,1,"Anthony Island",52.120916,-131.36015,52.112433,-131.371033,228,262,339,1,1,416.1,112,25,25,112,416.1,1,52,7.255,131,21.609,52,6.746,131,22.262,125,143,185,"RD1",114,0.0211228460255698,16.644,0.25,659,703,651
82790,499,1,335,4360227,63,2017,10,31,1137,1275,"RD2","S4","StRS",60,32,,2,"NORTH",0,0,9,34,5,"Flamingo Inlet",52.155766,-131.514333,52.147716,-131.5026,489,586,548,1,12,609.7,257,21,26,283,672.6,1,52,9.346,131,30.86,52,8.863,131,30.156,267,320,300,"RD2",124,0.0229757272558829,29.0333333,0.72,578,618,583
82790,499,1,335,4360228,64,2017,10,31,133,1291,"RD3","S4","StRS",61,32,,2,"NORTH",0,0,9,34,1,"Anthony Island",52.1268,-131.584266,52.136016,-131.596216,877,1005,927,1,12,229.8,77,25,26,77,229.8,1,52,7.608,131,35.056,52,8.161,131,35.773,480,550,507,"RD3",346,0.0641096905688345,9.192,0.43,599,646,644
82790,499,1,335,4360226,65,2017,11,2,824,1308,"RD3","S4","StRS",61,32,,2,,,,9,31,,,52.761783,-132.40985,52.766083,-132.424066,1003,874,966,1,1,68.3,27,25,25,27,68.3,1,52,45.707,132,24.591,52,45.965,132,25.444,548,478,528,"RD3",346,0.0641096905688345,2.732,0.41,587,636,600
82790,499,1,335,4360225,66,2017,11,2,103,1317,"RD2","S4","StRS",60,32,,2,"NORTH",0,0,9,31,13,"Tasu Sound",52.787433,-132.242266,52.79575,-132.25465,572,673,607,1,12,2114.2,1142,24,25,1216,2243.9,1,52,47.246,132,14.536,52,47.745,132,15.279,313,368,332,"RD2",124,0.0229757272558829,88.0916666,0.42,523,580,531
82790,499,1,335,4360224,67,2017,11,2,1143,1355,"RD2","S4","StRS",60,32,,2,"NORTH",0,0,9,31,5,"Cape Henry",52.8921,-132.3763,52.891316,-132.395033,478,657,587,1,12,2413.3,1443,25,26,1443,2413.3,1,52,53.526,132,22.578,52,53.479,132,23.702,261,359,321,"RD2",124,0.0229757272558829,96.532,0.62,523,554,550
82790,499,1,335,4360223,68,2017,11,2,1257,1427,"RD2","S4","StRS",60,32,,2,"NORTH",0,0,9,31,8,"Englefield Bay",52.95405,-132.49915,52.954833,-132.518566,589,677,623,1,12,2452.8,1568,25,26,1568,2452.8,1,52,57.243,132,29.949,52,57.29,132,31.114,322,370,341,"RD2",124,0.0229757272558829,98.112,0.5,522,555,534
82790,499,1,335,4360222,69,2017,11,2,148,1507,"RD1","S4","StRS",59,32,,2,"NORTH",0,0,9,31,8,"Englefield Bay",52.97705,-132.479866,52.976533,-132.500333,275,332,330,1,12,196.8,70,25,26,70,196.8,1,52,58.623,132,28.792,52,58.592,132,30.02,150,182,180,"RD1",114,0.0211228460255698,7.872,0.19,618,646,614
82790,499,1,335,4360220,70,2017,11,2,164,1498,"RD1","S4","StRS",59,32,,2,"NORTH",0,0,9,31,3,"Buck Point",53.07385,-132.657116,53.06115,-132.655983,371,495,421,1,12,1552,638,24,26,705,1690.3,1,53,4.431,132,39.427,53,3.669,132,39.359,203,271,230,"RD1",114,0.0211228460255698,64.6666666,0.3,566,608,571
82790,499,1,335,4360221,71,2017,11,4,1258,1257,"RD3","S4","StRS",61,32,,2,,,,9,31,,,52.981983,-132.884616,52.980566,-132.900633,1155,1141,1148,1,1,17,5,25,25,5,17,1,52,58.919,132,53.077,52,58.834,132,54.038,632,624,628,"RD3",346,0.0641096905688345,0.68,0,0,690,663
82790,499,1,335,4360252,72,2017,11,4,150,1279,"RD3","S5","StRS",64,32,,2,,,,9,31,,,53.117183,-133.05065,53.1173,-133.069483,1298,1301,1300,1,1,10.5,3,25,25,3,10.5,1,53,7.031,133,3.039,53,7.038,133,4.169,710,711,711,"RD3",417,0.0772651473040578,0.42,0,0,703,705
82790,499,1,335,4360251,73,2017,11,4,1654,1296,"RD2","S5","StRS",63,32,,2,"NORTH",0,0,9,31,14,"South Hogback",53.280283,-133.16205,53.2797,-133.181066,614,648,619,1,12,1018.7,659,23,25,672,1038.7,1,53,16.817,133,9.723,53,16.782,133,10.864,336,354,338,"RD2",256,0.0474337594960163,44.2913043,0.5,525,552,514
82790,499,1,335,4360250,74,2017,11,4,1747,1342,"RD2","S5","StRS",63,32,,2,"NORTH",0,0,9,31,14,"South Hogback",53.319966,-133.1386,53.322566,-133.15745,525,601,564,1,12,1040.1,565,24,26,611,1112.9,1,53,19.198,133,8.316,53,19.354,133,9.447,287,329,308,"RD2",256,0.0474337594960163,43.3375,0.53,547,558,542
82790,499,1,335,4360249,75,2017,11,4,1941,1343,"RD1","S5","StRS",62,32,,2,"NORTH",0,0,9,31,1,"Rennell Sound",53.376583,-132.93945,53.375816,-132.958466,208,332,257,1,1,13,5,25,25,5,13,1,53,22.595,132,56.367,53,22.549,132,57.508,114,182,141,"RD1",377,0.0698536223828053,0.52,0,0,653,525
82790,499,1,335,4360248,76,2017,11,4,2040,1365,"RD2","S5","StRS",63,32,,2,"NORTH",0,0,9,31,1,"Rennell Sound",53.42815,-133.027733,53.43015,-133.047316,545,672,566,1,12,2118.9,1444,23,26,1520,2232.8,1,53,25.689,133,1.664,53,25.809,133,2.839,298,367,309,"RD2",256,0.0474337594960163,92.1260869,0.39,508,537,529
82790,499,1,335,4360247,77,2017,11,4,2148,1455,"RD2","S5","StRS",63,32,,2,"NORTH",0,0,9,31,1,"Rennell Sound",53.449183,-133.14495,53.46125,-133.153066,572,736,646,1,12,696.5,404,24,26,428,741.4,1,53,26.951,133,8.697,53,27.675,133,9.184,313,402,353,"RD2",256,0.0474337594960163,29.0208333,0.47,502,571,534
82790,499,1,335,4360245,78,2017,11,8,1013,1315,"RD1","S5","StRS",62,32,,2,"NORTH",0,0,9,31,12,"Hippa Island",53.564733,-133.234066,53.578566,-133.2473,450,395,435,1,12,70.6,31,20,25,44,100.8,1,53,33.884,133,14.044,53,34.714,133,14.838,246,216,238,"RD1",377,0.0698536223828053,3.53,0.57,558,597,588
82790,499,1,335,4360246,79,2017,11,8,1112,1340,"RD2","S5","StRS",63,32,,2,"NORTH",0,0,9,31,12,"Hippa Island",53.552,-133.283033,53.556466,-133.305333,565,735,643,1,12,1626.3,1037,23,24,1059,1670.9,1,53,33.12,133,16.982,53,33.388,133,18.32,309,402,352,"RD2",256,0.0474337594960163,70.7086956,0.53,510,520,524
82790,499,1,335,4360244,80,2017,11,8,1241,1426,"RD3","S5","StRS",64,32,,2,"NORTH",0,0,9,31,6,"Fred Spot",53.633433,-133.398666,53.633966,-133.421066,1061,1198,1132,1,12,56.2,17,25,26,17,56.2,1,53,38.006,133,23.92,53,38.038,133,25.264,580,655,619,"RD3",417,0.0772651473040578,2.248,0.29,710,651,681
82790,499,1,335,4360243,81,2017,11,8,1459,1415,"RD1","S5","StRS",62,32,,2,"NORTH",0,0,9,31,2,"Frederick Island",53.8286,-133.401533,53.827816,-133.42095,248,301,279,1,12,17.9,8,21,26,8,17.9,1,53,49.716,133,24.092,53,49.669,133,25.257,136,165,153,"RD1",377,0.0698536223828053,0.8523809,0.43,580,569,
82790,499,1,335,4360242,82,2017,11,8,1726,1442,"RD3","S5","StRS",64,32,,2,,,,9,31,,,53.921166,-133.8076,53.920316,-133.826316,1167,1163,1166,1,12,30.8,9,23,25,9,30.8,1,53,55.27,133,48.456,53,55.219,133,49.579,638,636,638,"RD3",417,0.0772651473040578,1.3391304,0,0,658,666
82790,499,1,335,4360241,83,2017,11,8,1827,1488,"RD3","S5","StRS",64,32,,2,,,,9,31,,,53.936416,-133.869866,53.936383,-133.89125,1150,1137,1142,1,12,45.6,13,23,26,13,45.6,1,53,56.185,133,52.192,53,56.183,133,53.475,629,622,624,"RD3",417,0.0772651473040578,1.9826086,0.2,720,726,664
82790,499,1,335,4360240,84,2017,11,10,715,1338,"RD1","S5","StRS",62,32,,2,"NORTH",0,0,9,35,2,"N Fred-langara (deepp",54.053033,-133.64375,54.052,-133.662583,327,383,344,1,1,937.5,185,25,25,185,937.5,1,54,3.182,133,38.625,54,3.12,133,39.755,179,209,188,"RD1",377,0.0698536223828053,37.5,0.04,713,761,762
82790,499,1,335,4360238,85,2017,11,10,918,1363,"RD3","S5","StRS",64,32,,2,,,,9,35,,,54.122916,-133.88055,54.1228,-133.899716,1270,1349,1316,1,1,52.5,10,25,25,10,52.5,1,54,7.375,133,52.833,54,7.368,133,53.983,694,738,720,"RD3",417,0.0772651473040578,2.1,0,0,812,750
82790,499,1,335,4360239,86,2017,11,10,1049,1376,"RD2","S5","StRS",63,32,,2,"NORTH",0,0,9,35,6,"Langara Spit Outside/whaleback",54.137366,-133.7585,54.132633,-133.775816,578,681,621,1,12,2209.7,1581,25,26,1581,2209.7,1,54,8.242,133,45.51,54,7.958,133,46.549,316,372,340,"RD2",256,0.0474337594960163,88.388,0.47,504,543,514
82790,499,1,335,4360237,87,2017,11,10,125,1433,"RD1","S5","StRS",62,32,,2,"NORTH",0,0,9,35,6,"Langara Spit Outside/whaleback",54.17525,-133.7486,54.174666,-133.768083,296,377,343,1,12,1008.3,282,25,26,282,1008.3,1,54,10.515,133,44.916,54,10.48,133,46.085,162,206,188,"RD1",377,0.0698536223828053,40.332,0.48,649,722,653
82790,499,1,335,4360236,88,2017,11,10,1349,1450,"RD2","S5","StRS",63,32,,2,"NORTH",0,0,9,35,6,"Langara Spit Outside/whaleback",54.30435,-133.8563,54.303983,-133.873783,547,580,568,1,12,2122,1494,25,26,1494,2122,1,54,18.261,133,51.378,54,18.239,133,52.427,299,317,311,"RD2",256,0.0474337594960163,84.88,0.48,501,535,516
82790,499,1,335,4360235,89,2017,11,10,1448,1522,"RD1","S5","StRS",62,32,,2,"NORTH",0,0,9,35,6,"Langara Spit Outside/whaleback",54.34175,-133.8024,54.33635,-133.81825,284,398,349,1,12,725.5,255,24,26,268,761,1,54,20.505,133,48.144,54,20.181,133,49.095,155,218,191,"RD1",377,0.0698536223828053,30.2291666,0.44,579,620,603
